Kepler-737 b;CONFIRMED;10000;28599140352;183;2980;375500
Kepler-738 b;CONFIRMED;10000;24587163648;237;5300;547400
NULL;CANDIDATE;9130;34193600512;2195;7780;612900
Kepler-739 b;CONFIRMED;10000;12532482048;324;7750;599700
NULL;CANDIDATE;9930;31201691648;831;2860;374800
Kepler-258 b;CONFIRMED;10000;13197206528;418;6420;495400
Kepler-18 d;CONFIRMED;10000;14858908672;594;7200;535600
Kepler-750 c;CONFIRMED;9890;4088973056;236;15370;589700
Kepler-751 b;CONFIRMED;10000;17444859904;324;6790;556800
Kepler-764 b;CONFIRMED;10000;7336850944;152;8750;579500
NULL;CANDIDATE;9830;22651174912;762;8550;696800
NULL;CANDIDATE;9930;7717906944;90;5020;397500
Kepler-765 b;CONFIRMED;10000;27665285120;221;6410;603600
Kepler-473 b;CONFIRMED;10000;14557308928;432;8790;577400
NULL;CANDIDATE;8710;6810823680;2606;16260;722600
Kepler-258 c;CONFIRMED;9820;33652846592;305;4700;495400
Kepler-32 b;CONFIRMED;10000;5901278208;194;5140;373100
Kepler-32 c;CONFIRMED;10000;8752097280;183;4510;373100
Kepler-32 d;CONFIRMED;10000;22780782592;217;3280;373100
Kepler-32 e;CONFIRMED;9680;2896005120;123;6520;373100
Kepler-32 f;CONFIRMED;9960;742957888;147;10260;373100
Kepler-752 b;CONFIRMED;10000;18827440128;270;6320;568700
Kepler-753 b;CONFIRMED;10000;5747712000;186;6410;425200
Kepler-18 b;CONFIRMED;10000;3504691200;203;11650;535600
Kepler-418 b;CONFIRMED;9340;86678560768;983;4340;582200
NULL;CANDIDATE;10000;12218280960;510;8350;582200
NULL;CANDIDATE;8940;64617517056;540;3830;504300
Kepler-781 b;CONFIRMED;10000;13214096384;277;6290;533300
Kepler-272 c;CONFIRMED;10000;6057299456;194;9470;533400
Kepler-740 b;CONFIRMED;10000;3584101120;466;11310;573900
Kepler-13 b;CONFIRMED;8750;1763587584;2142;35590;910700
Kepler-471 b;CONFIRMED;10000;5014234624;1063;13080;649000
Kepler-259 b;CONFIRMED;10000;8115287040;310;8790;592600
Kepler-259 c;CONFIRMED;10000;36925042688;301;5300;592600
NULL;CANDIDATE;10000;32312287232;484;6990;582100
NULL;CANDIDATE;9970;9229614080;279;10210;632000
Kepler-754 b;CONFIRMED;8850;14559855616;164;7580;595900
Kepler-472 b;CONFIRMED;10000;4176254208;307;8760;495700
Kepler-766 b;CONFIRMED;9940;6100276224;259;9900;595700
NULL;CANDIDATE;9970;51598094336;657;4490;568100
Kepler-112 b;CONFIRMED;10000;8408878080;228;8090;555100
Kepler-272 d;CONFIRMED;9910;10937255936;241;7770;533400
Kepler-272 b;CONFIRMED;9610;2971366656;152;12000;533400
Kepler-782 b;CONFIRMED;9990;158685003776;308;3500;575100
Kepler-273 b;CONFIRMED;10000;2936527360;192;12090;535900
Kepler-741 b;CONFIRMED;10000;7039020032;245;10510;632100
Kepler-742 b;CONFIRMED;10000;8360870912;367;6900;474300
NULL;CANDIDATE;10000;21761298432;253;4860;485900
NULL;CANDIDATE;7290;12713794560;231;1810;266100
Kepler-767 b;CONFIRMED;10000;161527840768;819;3660;577800
Kepler-768 b;CONFIRMED;10000;11391023104;167;6180;498300
Kepler-24 c;CONFIRMED;10000;12333438976;412;9150;589600
Kepler-273 c;CONFIRMED;10000;8015008256;200;8650;535900
NULL;CANDIDATE;10000;7053934592;236;8400;535700
Kepler-783 b;CONFIRMED;10000;4292636928;68;9910;535700
NULL;CANDIDATE;9940;7674661376;280;9570;606300
Kepler-42 b;CONFIRMED;10000;1213770368;78;5250;329200
Kepler-290 c;CONFIRMED;10000;36770492416;283;4370;514200
